gender;age;birthplace;marital_status;education;profession;car;km_driven;city;class;C9;C1/a;C1/b;C1/c;C2/a;C2/b;C2/c;C3/a;C3/b;C3/c;C3/d;C4/a;C5/a;C5/b;C6/a
M;32;Rome;Married;Without a qualification;Looking for a job;NSEP;30000;Milan;4;3130.54;;2962.81;;;;;;;;;421.90;1394.00;;
F;32;Rome;Married;Without a qualification;Looking for a job;NSEP;30000;Milan;4;2970.07;;2811.41;;;;;;;;;423.90;1394.00;;
M;25;Rome;Single;Without a qualification;Looking for a job;NSEP;30000;Milan;4;3390.72;;3208.34;;;;;;;;;487.16;1673.00;;
F;25;Rome;Single;Without a qualification;Looking for a job;NSEP;30000;Milan;4;3390.72;;3208.34;;;;;;;;;484.16;1673.00;;
M;32;Rome;Single;Without a qualification;Looking for a job;NSEP;30000;Milan;4;3390.72;;3208.34;;;;;;;;;423.90;1357.00;;
F;32;Rome;Single;Without a qualification;Looking for a job;NSEP;30000;Milan;4;3390.72;;3208.34;;;;;;;;;422.90;1357.00;;
M;25;Rome;Widow;Without a qualification;Looking for a job;NSEP;30000;Milan;4;3390.72;;3208.34;;;;;;;;;484.16;1862.00;;
F;25;Rome;Widow;Without a qualification;Looking for a job;NSEP;30000;Milan;4;3390.72;;3208.34;;;;;;;;;486.16;1862.00;;
M;32;Rome;Widow;Without a qualification;Looking for a job;NSEP;30000;Milan;4;3390.72;;3208.34;;;;;;;;;424.90;1505.00;;
F;32;Rome;Widow;Without a qualification;Looking for a job;NSEP;30000;Milan;4;3390.72;;3208.34;;;;;;;;;422.90;1505.00;;
M;25;Rome;Married;Master;Employee;NSEP;30000;Milan;4;1818.66;;1413.20;1373.71;;;;;;;;486.16;1762.00;;
F;25;Rome;Married;Master;Employee;NSEP;30000;Milan;4;1818.66;;1413.20;1373.71;;;;;;;;487.16;1762.00;;
M;32;Rome;Married;Master;Employee;NSEP;30000;Milan;4;1099.81;;871.20;886.15;;;;;;;;423.90;1430.00;;
F;32;Rome;Married;Master;Employee;NSEP;30000;Milan;4;1094.39;;864.71;880.91;;;;;;;;424.90;1430.00;;
M;25;Rome;Single;Master;Employee;NSEP;30000;Milan;4;1990.72;;1648.15;;;;;;;;;486.16;1712.00;;
F;25;Rome;Single;Master;Employee;NSEP;30000;Milan;4;1990.72;;1648.15;;;;;;;;;486.16;1712.00;;
M;32;Rome;Single;Master;Employee;NSEP;30000;Milan;4;1300.40;;992.19;1004.99;;;;;;;;422.90;1391.00;;
F;32;Rome;Single;Master;Employee;NSEP;30000;Milan;4;1258.35;;969.22;984.01;;;;;;;;424.90;1391.00;;
M;25;Rome;Widow;Master;Employee;NSEP;30000;Milan;4;2411.69;;2234.93;;;;;;;;;486.16;1906.00;;
F;25;Rome;Widow;Master;Employee;NSEP;30000;Milan;4;2411.69;;2234.93;;;;;;;;;485.16;1906.00;;
M;32;Rome;Widow;Master;Employee;NSEP;30000;Milan;4;1499.47;;1111.80;1116.50;;;;;;;;423.90;1542.00;;
F;32;Rome;Widow;Master;Employee;NSEP;30000;Milan;4;1485.48;;1101.76;1106.73;;;;;;;;424.90;1542.00;;
M;25;Rome;Married;Without a qualification;Employee;NSEP;30000;Milan;4;3390.72;;3208.34;;;;;;;;;487.16;1762.00;;
F;25;Rome;Married;Without a qualification;Employee;NSEP;30000;Milan;4;3390.72;;3208.34;;;;;;;;;486.16;1762.00;;
M;32;Rome;Married;Without a qualification;Employee;NSEP;30000;Milan;4;2203.48;;1939.59;;;;;;;;;423.90;1430.00;;
F;32;Rome;Married;Without a qualification;Employee;NSEP;30000;Milan;4;2091.14;;1782.92;;;;;;;;;423.90;1430.00;;
M;25;Rome;Single;Without a qualification;Employee;NSEP;30000;Milan;4;3390.72;;3208.34;;;;;;;;;487.16;1712.00;;
F;25;Rome;Single;Without a qualification;Employee;NSEP;30000;Milan;4;3390.72;;3208.34;;;;;;;;;484.16;1712.00;;
M;32;Rome;Single;Without a qualification;Employee;NSEP;30000;Milan;4;2573.32;;2419.06;;;;;;;;;421.90;1391.00;;
F;32;Rome;Single;Without a qualification;Employee;NSEP;30000;Milan;4;2441.82;;2268.92;;;;;;;;;422.90;1391.00;;
M;25;Rome;Widow;Without a qualification;Employee;NSEP;30000;Milan;4;3390.72;;3208.34;;;;;;;;;485.16;1906.00;;
F;25;Rome;Widow;Without a qualification;Employee;NSEP;30000;Milan;4;3390.72;;3208.34;;;;;;;;;487.16;1906.00;;
M;32;Rome;Widow;Without a qualification;Employee;NSEP;30000;Milan;4;2864.30;;2711.59;;;;;;;;;422.90;1542.00;;
F;32;Rome;Widow;Without a qualification;Employee;NSEP;30000;Milan;4;2844.09;;2692.53;;;;;;;;;422.90;1542.00;;
M;25;Rome;Married;Master;Looking for a job;OLED;10000;Milan;4;2622.04;;2475.44;;2248.19;2176.28;;;;;;685.77;2998.00;;
F;25;Rome;Married;Master;Looking for a job;OLED;10000;Milan;4;2622.04;;2475.44;;2248.19;2176.28;;;;;;687.77;2998.00;;
M;32;Rome;Married;Master;Looking for a job;OLED;10000;Milan;4;1447.61;;1074.52;1080.29;1848.87;1789.99;;;;;;601.19;2998.00;;
F;32;Rome;Married;Master;Looking for a job;OLED;10000;Milan;4;1370.39;;1024.11;1038.21;1848.87;1789.99;;;;;;602.19;2998.00;;
M;25;Rome;Single;Master;Looking for a job;OLED;10000;Milan;4;2862.41;;2709.83;;2248.19;2176.28;;;;;;687.77;2998.00;;
F;25;Rome;Single;Master;Looking for a job;OLED;10000;Milan;4;2862.41;;2709.83;;2248.19;2176.28;;;;;;688.77;2998.00;;
M;32;Rome;Single;Master;Looking for a job;OLED;10000;Milan;4;1786.09;;1367.28;1330.39;1848.87;1789.99;;;;;;602.19;2998.00;;
F;32;Rome;Single;Master;Looking for a job;OLED;10000;Milan;4;1690.74;;1247.91;1249.09;1848.87;1789.99;;;;;;603.19;2998.00;;
M;25;Rome;Widow;Master;Looking for a job;OLED;10000;Milan;4;2575.02;;2421.03;;2248.19;2176.28;;;;;;687.77;2998.00;;
F;25;Rome;Widow;Master;Looking for a job;OLED;10000;Milan;4;2575.02;;2421.03;;2248.19;2176.28;;;;;;688.77;2998.00;;
M;32;Rome;Widow;Master;Looking for a job;OLED;10000;Milan;4;1443.07;;1071.27;1077.23;1848.87;1789.99;;;;;;603.19;2998.00;;
F;32;Rome;Widow;Master;Looking for a job;OLED;10000;Milan;4;1429.64;;1061.61;1070.12;1848.87;1789.99;;;;;;601.19;2998.00;;
M;25;Rome;Married;Without a qualification;Looking for a job;OLED;10000;Milan;4;3390.72;;3208.34;;2248.19;2176.28;;;;;;687.77;2998.00;;
F;25;Rome;Married;Without a qualification;Looking for a job;OLED;10000;Milan;4;3390.72;;3208.34;;2248.19;2176.28;;;;;;685.77;2998.00;;
M;32;Rome;Married;Without a qualification;Looking for a job;OLED;10000;Milan;4;2115.18;;1815.91;;1848.87;1789.99;;;;;;602.19;2998.00;;
F;32;Rome;Married;Without a qualification;Looking for a job;OLED;10000;Milan;4;2115.18;;1815.91;;1848.87;1789.99;;;;;;601.19;2998.00;;
M;25;Rome;Single;Without a qualification;Looking for a job;OLED;10000;Milan;4;3390.72;;3208.34;;2248.19;2176.28;;;;;;685.77;2998.00;;
F;25;Rome;Single;Without a qualification;Looking for a job;OLED;10000;Milan;4;3390.72;;3208.34;;2248.19;2176.28;;;;;;687.77;2998.00;;
M;32;Rome;Single;Without a qualification;Looking for a job;OLED;10000;Milan;4;2761.67;;2614.79;;1848.87;1789.99;;;;;;602.19;2998.00;;
F;32;Rome;Single;Without a qualification;Looking for a job;OLED;10000;Milan;4;2742.52;;2596.70;;1848.87;1789.99;;;;;;603.19;2998.00;;
M;25;Rome;Widow;Without a qualification;Looking for a job;OLED;10000;Milan;4;3390.72;;3208.34;;2248.19;2176.28;;;;;;686.77;2998.00;;
F;25;Rome;Widow;Without a qualification;Looking for a job;OLED;10000;Milan;4;598.72;570.18;585.81;606.21;662.52;640.63;;;;;;;;1644.00;
M;32;Rome;Widow;Without a qualification;Looking for a job;OLED;10000;Milan;4;573.62;545.33;570.89;586.14;530.31;514.62;;;;;;;;1305.00;
F;32;Rome;Widow;Without a qualification;Looking for a job;OLED;10000;Milan;4;522.25;499.48;528.27;540.09;533.31;514.62;;;;;;;;1305.00;
M;25;Rome;Married;Master;Employee;OLED;10000;Milan;4;464.45;442.68;473.27;487.34;631.15;610.29;;;;;;;;1518.00;
F;25;Rome;Married;Master;Employee;OLED;10000;Milan;4;464.45;440.68;472.27;486.34;630.15;612.29;;;;;;;;1518.00;
M;32;Rome;Married;Master;Employee;OLED;10000;Milan;4;409.33;387.36;417.03;436.54;486.80;473.40;;;;;;;;1209.00;
F;32;Rome;Married;Master;Employee;OLED;10000;Milan;4;370.85;354.71;380.37;399.50;487.80;474.40;;;;;;;;1209.00;
M;25;Rome;Single;Master;Employee;OLED;10000;Milan;4;470.40;445.33;477.02;492.77;612.32;595.99;;;;;;;;1471.00;
F;25;Rome;Single;Master;Employee;OLED;10000;Milan;4;469.40;446.33;476.02;492.77;614.32;596.99;;;;;;;;1471.00;
M;32;Rome;Single;Master;Employee;OLED;10000;Milan;4;417.28;397.82;426.73;443.79;;;;;;;;;;1172.00;
F;32;Rome;Single;Master;Employee;OLED;10000;Milan;4;409.80;388.76;419.47;436.92;479.24;465.08;;;;;;;;1172.00;
M;25;Rome;Widow;Master;Employee;OLED;10000;Milan;4;471.42;450.19;480.92;494.52;629.02;607.23;;;;;;;;1670.00;
F;25;Rome;Widow;Master;Employee;OLED;10000;Milan;4;472.42;449.19;481.92;495.52;626.02;608.23;;;;;;;;1670.00;
M;32;Rome;Widow;Master;Employee;OLED;10000;Milan;4;450.07;428.06;456.41;471.29;495.58;478.02;;;;;;;;1328.00;
F;32;Rome;Married;Without a qualification;Employee;OLED;10000;Milan;4;453.51;431.33;458.72;477.43;487.80;473.40;;;;;;;;1209.00;
M;25;Rome;Married;Without a qualification;Employee;OLED;10000;Milan;4;480.64;455.06;487.90;500.15;630.15;611.29;;;;;;;;1518.00;
F;25;Rome;Married;Without a qualification;Employee;OLED;10000;Milan;4;479.64;455.06;485.90;500.15;631.15;610.29;;;;;;;;1518.00;
M;25;Rome;Single;Without a qualification;Employee;OLED;10000;Milan;4;500.82;476.28;506.36;519.74;615.32;594.99;;;;;;;;1471.00;
F;25;Rome;Single;Without a qualification;Employee;OLED;10000;Milan;4;497.82;476.28;507.36;519.74;614.32;594.99;;;;;;;;1471.00;
M;32;Rome;Single;Without a qualification;Employee;OLED;10000;Milan;4;481.03;459.32;488.19;502.32;479.24;468.08;;;;;;;;1172.00;
F;32;Rome;Single;Without a qualification;Employee;OLED;10000;Milan;4;463.82;442.07;471.65;485.76;480.24;467.08;;;;;;;;1172.00;
M;25;Rome;Widow;Without a qualification;Employee;OLED;10000;Milan;4;621.27;588.66;592.95;615.75;627.02;609.23;;;;;;;;1672.00;
F;25;Rome;Widow;Without a qualification;Employee;OLED;10000;Milan;4;620.27;589.66;593.95;615.75;628.02;608.23;;;;;;;;1672.00;
M;32;Rome;Widow;Without a qualification;Employee;OLED;10000;Milan;4;560.77;531.18;559.30;;492.58;481.02;;;;;;;;1330.00;
F;32;Rome;Widow;Without a qualification;Employee;OLED;10000;Milan;4;559.18;529.67;559.96;572.65;492.58;479.02;;;;;;;;1330.00;
M;25;Rome;Married;Master;Looking for a job;OLED;30000;Milan;4;622.36;591.64;595.80;618.66;670.35;650.20;;;;;;;;1555.00;
F;25;Rome;Married;Master;Looking for a job;OLED;30000;Milan;4;623.36;591.64;593.80;617.66;668.35;647.20;;;;;;;;1555.00;
M;32;Rome;Married;Master;Looking for a job;OLED;30000;Milan;4;597.70;568.18;583.81;605.20;534.03;518.22;;;;;;;;1237.00;
F;32;Rome;Married;Master;Looking for a job;OLED;30000;Milan;4;548.26;520.34;547.90;563.94;534.03;520.22;;;;;;;;1237.00;
M;25;Rome;Single;Master;Looking for a job;OLED;30000;Milan;4;646.51;615.54;605.57;627.04;650.66;633.08;;;;;;;;1510.00;
F;25;Rome;Single;Master;Looking for a job;OLED;30000;Milan;4;649.51;615.54;603.57;630.04;653.66;632.08;;;;;;;;1510.00;
M;32;Rome;Single;Master;Looking for a job;OLED;30000;Milan;4;642.09;609.39;601.65;624.88;528.29;512.70;;;;;;;;1202.00;
F;32;Rome;Single;Master;Looking for a job;OLED;30000;Milan;4;585.31;556.44;577.72;593.53;526.29;512.70;;;;;;;;1202.00;
M;25;Rome;Widow;Master;Looking for a job;OLED;30000;Milan;4;660.60;627.98;613.46;634.05;660.51;640.68;;;;;;;;1709.00;
F;25;Rome;Widow;Master;Looking for a job;OLED;30000;Milan;4;659.60;627.98;611.46;632.05;661.51;639.68;;;;;;;;1709.00;
M;32;Rome;Widow;Master;Looking for a job;OLED;30000;Milan;4;700.51;666.94;629.74;649.71;531.45;517.76;;;;;;;;1358.00;
F;32;Rome;Widow;Master;Looking for a job;OLED;30000;Milan;4;672.82;638.62;619.20;638.11;531.45;514.76;;;;;;;;1358.00;
M;25;Rome;Married;Without a qualification;Looking for a job;OLED;30000;Milan;4;761.02;725.32;673.15;683.97;670.35;648.20;;;;;;;;1555.00;
F;25;Rome;Married;Without a qualification;Looking for a job;OLED;30000;Milan;4;762.02;724.32;672.15;681.97;668.35;647.20;;;;;;;;1555.00;
M;32;Rome;Married;Without a qualification;Looking for a job;OLED;30000;Milan;4;759.80;719.29;669.37;679.24;537.03;518.22;;;;;;;;1237.00;
F;32;Rome;Married;Without a qualification;Looking for a job;OLED;30000;Milan;4;754.68;719.35;667.31;680.23;535.03;520.22;;;;;;;;1237.00;
M;25;Rome;Single;Without a qualification;Looking for a job;OLED;30000;Milan;4;810.06;770.01;703.28;712.76;652.66;632.08;;;;;;;;1510.00;
F;25;Rome;Single;Without a qualification;Looking for a job;OLED;30000;Milan;4;808.06;768.01;704.28;713.76;651.66;631.08;;;;;;;;1510.00;
M;32;Rome;Single;Without a qualification;Looking for a job;OLED;30000;Milan;4;648.24;617.28;606.42;628.93;527.29;513.70;;;;;;;;1202.00;
F;32;Rome;Single;Without a qualification;Looking for a job;OLED;30000;Milan;4;639.09;606.63;598.52;622.85;526.29;511.70;;;;;;;;1202.00;
M;25;Rome;Widow;Without a qualification;Looking for a job;OLED;30000;Milan;4;932.93;889.63;783.59;792.61;659.51;638.68;;;;;;;;1709.00;
F;25;Rome;Widow;Without a qualification;Looking for a job;OLED;30000;Milan;4;934.93;888.63;784.59;795.61;661.51;641.68;;;;;;;;1709.00;
M;32;Rome;Widow;Without a qualification;Looking for a job;OLED;30000;Milan;4;704.94;673.03;634.75;655.83;531.45;514.76;;;;;;;;1358.00;
F;32;Rome;Widow;Without a qualification;Looking for a job;OLED;30000;Milan;4;687.78;652.84;623.64;644.42;531.45;517.76;;;;;;;;1358.00;
M;25;Rome;Married;Master;Employee;OLED;30000;Milan;4;466.21;443.35;474.96;486.94;628.15;612.29;;;;;;;;1520.00;
F;25;Rome;Married;Master;Employee;OLED;30000;Milan;4;466.21;443.35;474.96;487.94;629.15;609.29;;;;;;;;1520.00;
M;32;Rome;Married;Master;Employee;OLED;30000;Milan;4;479.58;454.10;485.90;500.26;489.05;475.66;;;;;;;;1258.00;
F;32;Rome;Married;Master;Employee;OLED;30000;Milan;4;476.56;452.18;484.96;499.39;489.05;474.66;;;;;;;;1258.00;
M;25;Rome;Single;Master;Employee;OLED;30000;Milan;4;552.00;525.76;554.61;568.45;612.32;596.99;;;;;;;;1532.00;
F;25;Rome;Single;Master;Employee;OLED;30000;Milan;4;553.00;525.76;554.61;569.45;612.32;594.99;;;;;;;;1532.00;
M;32;Rome;Single;Master;Employee;OLED;30000;Milan;4;443.82;422.08;451.37;466.44;479.24;465.08;;;;;;;;1174.00;
F;32;Rome;Single;Master;Employee;OLED;30000;Milan;4;451.49;430.28;461.68;475.34;482.50;467.33;;;;;;;;1222.00;
M;25;Rome;Widow;Master;Employee;OLED;30000;Milan;4;545.03;516.28;547.18;558.15;626.02;610.23;;;;;;;;1735.00;
F;25;Rome;Widow;Master;Employee;OLED;30000;Milan;4;545.03;517.28;544.18;560.15;629.02;610.23;;;;;;;;1735.00;
M;32;Rome;Widow;Master;Employee;OLED;30000;Milan;4;467.80;444.92;472.54;489.50;494.58;479.02;;;;;;;;1330.00;
F;32;Rome;Widow;Master;Employee;OLED;30000;Milan;4;449.85;427.81;458.17;473.01;494.58;478.02;;;;;;;;1330.00;
M;25;Rome;Married;Without a qualification;Employee;OLED;30000;Milan;4;502.12;480.36;510.49;521.69;630.15;610.29;;;;;;;;1520.00;
F;25;Rome;Married;Without a qualification;Employee;OLED;30000;Milan;4;502.12;479.36;508.49;524.69;630.15;609.29;;;;;;;;1520.00;
M;32;Rome;Married;Without a qualification;Employee;OLED;30000;Milan;4;577.30;548.84;574.94;586.11;489.05;474.66;;;;;;;;1258.00;
F;32;Rome;Married;Without a qualification;Employee;OLED;30000;Milan;4;579.30;550.84;572.94;589.11;487.05;474.66;;;;;;;;1258.00;
M;25;Rome;Single;Without a qualification;Employee;OLED;30000;Milan;4;523.99;497.24;527.05;539.87;615.32;593.99;;;;;;;;1473.00;
F;25;Rome;Single;Without a qualification;Employee;OLED;30000;Milan;4;523.99;499.24;529.05;539.87;613.32;594.99;;;;;;;;1473.00;
M;32;Rome;Single;Without a qualification;Employee;OLED;30000;Milan;4;612.44;582.17;592.14;615.74;480.50;466.33;;;;;;;;1222.00;
F;32;Rome;Single;Without a qualification;Employee;OLED;30000;Milan;4;487.89;464.94;495.88;506.80;481.24;468.08;;;;;;;;1174.00;
M;25;Rome;Widow;Without a qualification;Employee;OLED;30000;Milan;4;534.16;504.95;537.92;550.24;627.02;609.23;;;;;;;;1672.00;
F;25;Rome;Widow;Without a qualification;Employee;OLED;30000;Milan;4;646.54;614.65;602.52;629.26;628.02;608.23;;;;;;;;1735.00;
M;32;Rome;Widow;Without a qualification;Employee;OLED;30000;Milan;4;639.62;607.02;599.46;626.89;495.84;480.27;;;;;;;;1381.00;
F;32;Rome;Widow;Without a qualification;Employee;OLED;30000;Milan;4;641.62;609.02;599.46;626.89;492.84;481.27;;;;;;;;1381.00;
M;25;Rome;Married;Master;Looking for a job;NSEP;10000;Naples;4;1064.67;;846.80;863.05;;;;;;;;487.16;1524.00;;
F;25;Rome;Married;Master;Looking for a job;NSEP;10000;Naples;4;1064.67;;847.80;865.05;;;;;;;;485.16;1524.00;;
M;32;Rome;Married;Master;Looking for a job;NSEP;10000;Naples;4;812.78;;685.63;703.81;;;;;;;;421.90;1233.00;;
F;32;Rome;Married;Master;Looking for a job;NSEP;10000;Naples;4;791.22;;668.76;692.01;;;;;;;;424.90;1233.00;;
M;25;Rome;Single;Master;Looking for a job;NSEP;10000;Naples;4;1133.04;;889.52;906.73;;;;;;;;487.16;1480.00;;
F;25;Rome;Single;Master;Looking for a job;NSEP;10000;Naples;4;1133.04;;889.52;904.73;;;;;;;;485.16;1480.00;;
M;32;Rome;Single;Master;Looking for a job;NSEP;10000;Naples;4;888.87;;736.62;753.18;;;;;;;;421.90;1199.00;;
F;32;Rome;Single;Master;Looking for a job;NSEP;10000;Naples;4;885.78;;731.93;753.54;;;;;;;;422.90;1199.00;;
M;25;Rome;Widow;Master;Looking for a job;NSEP;10000;Naples;4;1361.55;;1019.23;1033.18;;;;;;;;485.16;1651.00;;
F;25;Rome;Widow;Master;Looking for a job;NSEP;10000;Naples;4;1361.55;;1019.23;1033.18;;;;;;;;487.16;1651.00;;
M;32;Rome;Widow;Master;Looking for a job;NSEP;10000;Naples;4;968.96;;780.79;801.39;;;;;;;;421.90;1333.00;;
F;32;Rome;Widow;Master;Looking for a job;NSEP;10000;Naples;4;963.23;;778.73;797.98;;;;;;;;421.90;1333.00;;
M;25;Rome;Married;Without a qualification;Looking for a job;NSEP;10000;Naples;4;1839.26;;1442.64;;;;;;;;;484.16;1543.00;;
F;25;Rome;Married;Without a qualification;Looking for a job;NSEP;10000;Naples;4;2232.88;;1980.86;;;;;;;;;486.16;1524.00;;
M;32;Rome;Married;Without a qualification;Looking for a job;NSEP;10000;Naples;4;1245.31;;960.57;973.48;;;;;;;;422.90;1233.00;;
F;32;Rome;Married;Without a qualification;Looking for a job;NSEP;10000;Naples;4;1205.05;;934.74;952.26;;;;;;;;421.90;1233.00;;
M;25;Rome;Single;Without a qualification;Looking for a job;NSEP;10000;Naples;4;2437.33;;2263.85;;;;;;;;;487.16;1480.00;;
F;25;Rome;Single;Without a qualification;Looking for a job;NSEP;10000;Naples;4;2437.33;;2263.85;;;;;;;;;484.16;1480.00;;
M;32;Rome;Single;Without a qualification;Looking for a job;NSEP;10000;Naples;4;1535.63;;1137.76;1141.71;;;;;;;;421.90;1199.00;;
F;32;Rome;Single;Without a qualification;Looking for a job;NSEP;10000;Naples;4;1485.92;;1102.07;1107.04;;;;;;;;423.90;1199.00;;
M;25;Rome;Widow;Without a qualification;Looking for a job;NSEP;10000;Naples;4;2993.25;;2833.27;;;;;;;;;484.16;1651.00;;
F;25;Rome;Widow;Without a qualification;Looking for a job;NSEP;10000;Naples;4;2993.25;;2833.27;;;;;;;;;486.16;1651.00;;
M;32;Rome;Widow;Without a qualification;Looking for a job;NSEP;10000;Naples;4;1771.77;;1347.33;1311.57;;;;;;;;422.90;1333.00;;
F;32;Rome;Widow;Without a qualification;Looking for a job;NSEP;10000;Naples;4;1755.18;;1324.38;1293.24;;;;;;;;424.90;1333.00;;
M;25;Rome;Married;Master;Employee;NSEP;10000;Naples;4;861.91;;718.46;739.29;;;;;;;;485.16;1561.00;;
F;25;Rome;Married;Master;Employee;NSEP;10000;Naples;4;1020.35;;818.28;835.93;;;;;;;;484.16;1700.00;;
M;32;Rome;Married;Master;Employee;NSEP;10000;Naples;4;780.46;;665.89;687.20;;;;;;;;424.90;1378.00;;
F;32;Rome;Married;Master;Employee;NSEP;10000;Naples;4;758.09;;648.72;674.19;;;;;;;;424.90;1378.00;;
M;25;Rome;Single;Master;Employee;NSEP;10000;Naples;4;1085.86;;859.18;878.81;;;;;;;;485.16;1650.00;;
F;25;Rome;Single;Master;Employee;NSEP;10000;Naples;4;1085.86;;862.18;876.81;;;;;;;;486.16;1650.00;;
M;32;Rome;Single;Master;Employee;NSEP;10000;Naples;4;858.19;;717.65;736.51;;;;;;;;423.90;1338.00;;
F;32;Rome;Single;Master;Employee;NSEP;10000;Naples;4;835.38;;698.66;721.80;;;;;;;;423.90;1338.00;;
M;25;Rome;Widow;Master;Employee;NSEP;10000;Naples;4;1256.28;;965.00;979.82;;;;;;;;485.16;1841.00;;
F;25;Rome;Widow;Master;Employee;NSEP;10000;Naples;4;1256.28;;967.00;979.82;;;;;;;;486.16;1841.00;;
M;32;Rome;Widow;Master;Employee;NSEP;10000;Naples;4;929.00;;758.53;783.08;;;;;;;;421.90;1488.00;;
F;32;Rome;Widow;Master;Employee;NSEP;10000;Naples;4;915.54;;879.66;771.28;;;;;;;;423.90;1488.00;;
M;25;Rome;Married;Without a qualification;Employee;NSEP;10000;Naples;4;1994.03;;1652.51;;;;;;;;;484.16;1700.00;;
F;25;Rome;Married;Without a qualification;Employee;NSEP;10000;Naples;4;1994.03;;1652.51;;;;;;;;;485.16;1700.00;;
M;32;Rome;Married;Without a qualification;Employee;NSEP;10000;Naples;4;1157.64;;906.14;920.07;;;;;;;;421.90;1378.00;;
F;32;Rome;Married;Without a qualification;Employee;NSEP;10000;Naples;4;1125.15;;884.49;901.79;;;;;;;;422.90;1378.00;;
M;25;Rome;Single;Without a qualification;Employee;NSEP;10000;Naples;4;2173.98;;1897.85;;;;;;;;;486.16;1650.00;;
F;25;Rome;Single;Without a qualification;Employee;NSEP;10000;Naples;4;2173.98;;1897.85;;;;;;;;;486.16;1650.00;;
M;32;Rome;Single;Without a qualification;Employee;NSEP;10000;Naples;4;1370.49;;1024.16;1038.25;;;;;;;;421.90;1338.00;;
F;32;Rome;Single;Without a qualification;Employee;NSEP;10000;Naples;4;1326.15;;1009.37;1012.88;;;;;;;;423.90;1338.00;;
M;25;Rome;Widow;Without a qualification;Employee;NSEP;10000;Naples;4;2637.91;;2493.87;;;;;;;;;485.16;1841.00;;
F;25;Rome;Widow;Without a qualification;Employee;NSEP;10000;Naples;4;2637.91;;2493.87;;;;;;;;;484.16;1841.00;;
M;32;Rome;Widow;Without a qualification;Employee;NSEP;10000;Naples;4;1580.60;;1169.99;1173.02;;;;;;;;424.90;1488.00;;
F;32;Rome;Widow;Without a qualification;Employee;NSEP;10000;Naples;4;1565.83;;1159.40;1162.74;;;;;;;;424.90;1488.00;;
M;25;Rome;Married;Master;Looking for a job;NSEP;30000;Naples;4;2517.50;;2354.98;;;;;;;;;485.16;1720.00;;
F;25;Rome;Married;Master;Looking for a job;NSEP;30000;Naples;4;2517.50;;2354.98;;;;;;;;;486.16;1720.00;;
M;32;Rome;Married;Master;Looking for a job;NSEP;30000;Naples;4;1586.33;;1174.06;1177.01;;;;;;;;424.90;1394.00;;
F;32;Rome;Married;Master;Looking for a job;NSEP;30000;Naples;4;1571.51;;1163.48;1166.70;;;;;;;;421.90;1394.00;;
M;25;Rome;Single;Master;Looking for a job;NSEP;30000;Naples;4;2751.55;;2605.23;;;;;;;;;484.16;1673.00;;
F;25;Rome;Single;Master;Looking for a job;NSEP;30000;Naples;4;2751.55;;2605.23;;;;;;;;;485.16;1673.00;;
M;32;Rome;Single;Master;Looking for a job;NSEP;30000;Naples;4;1902.06;;1533.32;;;;;;;;;424.90;1357.00;;
F;32;Rome;Single;Master;Looking for a job;NSEP;30000;Naples;4;1902.06;;1533.32;;;;;;;;;421.90;1357.00;;
M;25;Rome;Widow;Master;Looking for a job;NSEP;30000;Naples;4;3353.06;;3172.80;;;;;;;;;485.16;1862.00;;
F;25;Rome;Widow;Master;Looking for a job;NSEP;30000;Naples;4;3353.06;;3172.80;;;;;;;;;486.16;1862.00;;
M;32;Rome;Widow;Master;Looking for a job;NSEP;30000;Naples;4;2175.94;;1900.61;;;;;;;;;424.90;1505.00;;
M;25;Rome;Married;Without a qualification;Looking for a job;NSEP;30000;Naples;4;3390.72;;3208.34;;;;;;;;;486.16;1720.00;;
F;25;Rome;Married;Without a qualification;Looking for a job;NSEP;30000;Naples;4;3390.72;;3208.34;;;;;;;;;485.16;1720.00;;
